,identifier,Alignment ID,Average Mz,Average Rt(min),duplicate_flag,adduct_flag,isotope_flag,isotope_phr,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,SA1,SA2,SA3,SA4,SA5,SB1,SB2,SB3,SB4,SB5
22055,31.95_300.29,7472,300.2898,31.945,,,,,w/o MS2:DErySphingosine; LC-ESI-ITFT; MS2; CE 10 eV; [M+H]+,[M+H]+,similar chromatogram in higher mz_21669,1.0,False,,300.2897,C18H37NO2,"1,2-aminoalcohols",WWUZIQQURGPMPG-KRWOKUGFSA-N,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)CO,530,True,True,False,,False,False,,,100.0,,,,,524.95,SB1,300.28983:25975178 301.29318:5101866 302.29654:630259,,14413599.0,18548568.0,15064125.0,14050238.0,14530727.0,25975178.0,21563882.0,24824670.0,21284452.0,20845630.0
22056,31.95_540.01,19154,540.0126,31.945,,,,,Unknown,[M+H]+,similar chromatogram in higher mz_22555,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,28.37,SA1,540.01263:617957 541.01598:138520 542.01934:380347,,617956.94,564331.3,548309.2,486624.44,552185.2,438200.0,528861.94,543318.9,569155.44,525776.06
22057,31.95_542.01,19227,542.0091,31.945,,,,,Unknown,[M+H]+,similar chromatogram in higher mz_22068,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,17.36,SB4,542.00909:445576 543.01244:0 544.0158:0,,350988.9,321854.72,329030.22,385726.94,339629.0,293579.94,364744.7,394871.16,445575.56,334221.88
22058,31.95_494.57,17456,494.5679,31.947,,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,41.83,SA1,494.56793:1314584 495.57128:441715 496.57464:0,,1314584.5,1238426.0,1172236.0,1262252.2,1147457.2,1216035.0,1052468.8,1128110.5,1032423.8,1025872.06
22059,31.95_271.28,5772,271.2751,31.949,,,,,Unknown,[M+NH4]+,adduct linked to 4890_[M+H]+,0.3,False,,,,,,,999,False,False,False,,False,False,,,,,,,,7.2,SA3,271.27505:438705 272.2784:12148 273.28176:0,,342334.9,225353.61,438704.9,99848.12,223956.28,49766.89,163222.84,221574.45,47423.11,112585.66
22060,31.95_657.26,22068,657.2584,31.950,,,,,Unknown,[M+Na]+,adduct linked to 21669_[M+H]+,0.5,False,,,,,,,999,False,False,False,,False,False,,,,,,,,7.44,SA2,657.25836:141376 658.26171:0 659.26507:0,,112915.81,141375.52,65863.95,135521.19,72603.62,87409.74,104400.53,101420.17,112162.4,142254.33
22061,31.95_367.11,11161,367.1087,31.951,,,,,Unknown,[M+H]+,,0.9,False,,,,,,,999,False,False,False,,False,False,,,,,,,,6.6,SB3,367.10867:205342 368.11202:0 369.11538:0,,111642.97,135909.64,135581.08,129082.95,144002.92,102402.77,181404.39,205342.39,204507.22,106135.02
22062,31.95_707.31,22834,707.3073,31.952,,,,,Unknown,[M+H]+,,0.8,False,,,,,,,999,False,False,False,,False,False,,,,,,,,9.22,SA2,707.30731:234648 708.31066:0 709.31402:0,,141845.08,234647.84,164466.45,231367.53,157211.8,134618.61,192279.39,152028.25,173541.27,114113.27
22063,31.95_315.23,8352,315.2320,31.952,,,,,w/o MS2:Progesterone; LC-APPI-QQ; MS2; CE,[M+H]+,,0.3,False,,315.23184,C21H30O2,"Gluco/mineralocorticoids, progestogins and derivatives",RJKFOVLPORLFTN-UHFFFAOYNA-N,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,530,True,True,False,,False,False,,,100.0,,,,,9.11,SA1,315.23196:278036 316.23531:0 317.23867:0,,278035.56,112806.8,74906.98,109010.12,72657.84,51194.39,88688.47,28395.67,68082.38,82231.3
22064,31.95_691.15,22593,691.1484,31.952,Match #3096,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,21.92,SB1,691.14844:441396 692.15179:91437 693.15515:0,,288551.0,394865.28,352984.7,296589.44,286839.4,441395.9,337804.0,322253.8,294358.06,325550.7
22065,31.95_354.16,10467,354.1574,31.953,,,,,Unknown,[M+2H]2+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,30.09,SA2,354.15744:1520826 355.16079:119657 356.16415:0,,880456.3,1520825.6,1178521.8,1262602.2,1174733.4,1351489.9,1004823.3,1099672.8,996635.4,1023091.3
22066,31.95_689.15,22555,689.1524,31.953,Match #3095,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,29.92,SA2,689.1524:577139 690.15575:232046 691.15911:365352,,465192.8,577138.9,443524.25,479234.53,412849.75,478061.1,501963.3,450841.28,422929.06,470623.97
22067,31.96_417.33,13717,417.3323,31.956,Match #2065,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,39.61,SB1,417.33234:1644360 418.33569:465237 419.33905:151532,,1542217.9,1636318.5,1332156.0,1416262.0,1213071.1,1644360.0,1376805.5,1379937.9,1271266.9,1352167.4
22068,31.96_438.38,14765,438.3798,31.957,,,,,Unknown,[M+H]+,ion correlated with 16905,0.6,False,,,,,,,999,False,False,False,,False,False,,,,,,,,19.58,SA1,438.37979:3694936 439.38314:986676 440.3865:102063,,3694936.0,2329551.0,2377571.5,2804837.0,2375350.5,730877.56,767441.1,776022.56,733268.06,737898.7
22069,31.96_267.64,5562,267.6383,31.959,,,,,Unknown,[M+H]+,,0.3,False,,,,,,,999,False,False,False,,False,False,,,,,,,,5.98,SA3,267.63834:130027 268.64169:0 269.64505:0,,89089.79,73786.12,130026.76,131948.7,31896.38,134683.98,109218.3,93913.12,117897.06,78037.2
22070,31.96_369.35,11275,369.3481,31.960,Match #1750: Possible duplicate of 32.00_369.35 (0.0%),,,,w/o MS2:Cholesterol; LC-APPI-QQ; MS2; CE,[M+H]+,,1.0,False,,369.35159,C27H46O,Cholesterols and derivatives,HVYWMOMLDIMFJA-LBHVWCRMSA-N,CC(C)CCCC(C)C1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC12C,530,True,True,False,,False,False,,,94.2,,,,,19.19,SB1,369.34814:1892282 370.35149:280554 371.35485:0,,810511.75,1478745.9,1179744.1,838910.0,822739.1,1892281.5,968018.1,1721687.4,1251624.9,1220054.5
22071,31.96_263.24,5345,263.2366,31.960,Match #875,,Match #473,,Unknown,[M+H]+,adduct linked to 6288_[M+NH4]+,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,64.44,SA1,263.23663:3584097 264.23998:608890 265.24334:126053,,3584096.8,999172.0,1280721.1,1437642.2,989582.25,2990257.5,1273028.4,1977604.8,1827737.1,1783026.8
22072,31.96_394.35,12571,394.3524,31.961,Match #1924: Possible duplicate of 31.87_394.35 (0.0%),,,,Unknown,[M+H]+,,0.8,False,,,,,,,999,False,False,False,,False,False,,,,,,,,45.74,SA1,394.35245:4648592 395.3558:1140332 396.35916:0,,4648592.0,2467106.5,2861974.5,2867551.8,2607060.0,1374417.1,1310285.8,1374029.5,1558552.4,1606955.9
22073,31.96_350.33,10274,350.3275,31.962,Match #1618,,,,Unknown,[M+H]+,,0.4,False,,,,,,,999,False,False,False,,False,False,,,,,,,,19.39,SA1,350.32751:4546638 351.33086:855778 352.33422:4665628,,4546637.5,2730421.0,3101492.2,3347246.5,3386561.0,2478239.5,2368388.8,2562729.0,2727920.0,2732862.5
22074,31.96_280.35,6289,280.3500,31.962,Match #1042,,,,Unknown,[M+H]+,,0.5,False,,,,,,,999,False,False,False,,False,False,,,,,,,,12.74,SA1,280.34998:420179 281.35333:0 282.35669:0,,420179.28,0.0,105017.02,124557.75,44706.05,241263.6,35383.73,161730.77,158941.66,125381.83
22075,31.96_272.09,5792,272.0897,31.963,,,,,w/o MS2:Dimethenamid OXA; LC-ESI-ITFT; MS2; CE,[M+H]+,,0.6,False,,272.09508999999997,C12H17NO4S,Alpha amino acids and derivatives,HOYCASTVMCEOTP-UHFFFAOYNA-N,COCC(C)N(C(=O)C(O)=O)C1=C(C)SC=C1C,530,True,True,False,,False,False,,,86.7,,,,,6.65,SA2,272.08975:445051 273.0931:0 274.09646:0,,137188.64,445051.28,137649.4,126099.66,81948.95,249090.73,139072.5,118487.59,150746.06,107737.28
22076,31.96_576.38,20267,576.3772,31.963,,,,,Unknown,[M+H]+,,0.5,False,,,,,,,999,False,False,False,,False,False,,,,,,,,7.53,SB5,576.3772:255601 577.38055:0 578.38391:0,,193229.33,136926.58,156871.89,94887.51,167508.86,217976.52,151704.28,136544.47,192945.66,255601.02
22077,31.96_280.26,6288,280.2644,31.963,Match #1041: Possible duplicate of 31.88_280.26 (0.0%),,,,Unknown,[M+NH4]+,adduct linked to 5345_[M+H]+,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,910.78,SA1,280.2644:112218944 281.26775:21278632 282.27111:2481243,,112218944.0,30170982.0,42146184.0,44758240.0,30163720.0,91212830.0,40877660.0,64906752.0,54586860.0,58251224.0
22078,31.96_245.23,4510,245.2271,31.963,Match #738: Possible duplicate of 31.88_245.23 (0.0%),,,,Unknown,[M+H]+,,0.6,False,,,,,,,999,False,False,False,,False,False,,,,,,,,27.25,SA1,245.22708:737050 246.23043:0 247.23379:0,,737049.6,137214.11,197654.1,242572.75,139386.88,525380.1,348608.16,394198.53,422632.5,312195.94
22079,31.96_215.98,3202,215.9802,31.963,Match #508: Possible duplicate of 31.87_215.98 (0.0%),,,,w/o MS2:2-Benzothiazolsulfonic acid; LC-ESI-ITFT; MS2; CE,[M+H]+,,0.4,False,,215.97836,C7H5NO3S2,Benzothiazoles,ZCXGMSGCBDSEOY-UHFFFAOYSA-N,OS(=O)(=O)C1=NC2=CC=CC=C2S1,530,True,True,False,,False,False,,,98.4,,,,,25.44,SA2,215.98018:4560584 216.98353:108635 217.98689:1967288,,2592242.2,4560583.5,3241475.5,2714708.8,2698129.0,3914919.0,2294261.8,2203231.5,2115295.5,2696356.8
22080,31.96_369.08,11255,369.0771,31.965,,,,,Unknown,[M+2H]2+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,63.17,SA2,369.07709:3572222 370.08044:0 371.0838:0,,1347816.8,3572222.0,1469213.9,1789191.9,1819185.0,3283292.0,1504741.2,1384509.5,1420118.1,1836153.9
22081,31.97_526.43,18705,526.4334,31.966,Match #2726 | Match #2727,,,,Unknown,[M+H]+,ion correlated with 18709; ion correlated with 16905; ion correlated with 14765,0.4,False,,,,,,,999,False,False,False,,False,False,,,,,,,,23.33,SA1,526.43335:2809489 527.4367:1053629 528.44006:175395,,2809488.8,2209356.2,2202689.2,2414063.0,2070518.1,677882.9,582820.1,574935.44,549120.06,436126.5
22082,31.97_300.12,7449,300.1206,31.966,,,,,Unknown,[M+H]+,similar chromatogram in higher mz_12298; similar chromatogram in higher mz_8498,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,445.06,SA2,300.12061:43504280 301.12396:7083654 302.12732:599790,,17622146.0,43504280.0,19527840.0,18065342.0,17952952.0,38135144.0,20856244.0,18242326.0,22696550.0,19926140.0
22083,31.97_389.59,12298,389.5925,31.967,,,,,Unknown,[M+H]+,adduct linked to 13185_[M+NH4]+; similar chromatogram in higher mz_22555,0.9,False,,,,,,,999,False,False,False,,False,False,,,,,,,,36.9,SA2,389.59253:846636 390.59588:0 391.59924:0,,281327.47,846636.25,358996.88,353041.03,584713.7,835298.06,450546.28,291623.6,451327.34,263981.12
22084,31.97_406.60,13185,406.5962,31.967,,,,,Unknown,[M+NH4]+,adduct linked to 12298_[M+H]+,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,39.23,SA2,406.59622:862241 407.59957:158517 408.60293:0,,359744.97,862240.7,317211.47,549824.6,291335.56,525969.3,238608.52,458046.34,124491.99,446508.66
22085,31.97_405.67,13131,405.6685,31.967,,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,27.73,SA2,405.66849:756258 406.67184:166227 407.6752:0,,396363.28,756257.6,321751.8,285523.84,270062.8,584310.7,265215.7,300451.78,151674.17,462812.44
22086,31.97_618.20,21302,618.2007,31.967,,,,,Unknown,[M+NH4]+,adduct linked to 20906_[M+H]+,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,18.23,SB1,618.20074:812032 619.20409:174214 620.20745:0,,434887.06,745762.4,574271.25,460353.56,524927.4,812032.4,480945.38,554882.44,610929.1,512216.56
22087,31.97_318.13,8498,318.1312,31.967,,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,74.44,SB1,318.1312:6961138 319.13455:942801 320.13791:0,,2747792.8,6819425.0,3046233.0,3020464.0,3189569.5,6961138.0,3312752.8,2871638.8,3828804.5,3416363.8
22088,31.97_601.17,20906,601.1741,31.967,,,,,C26H25F9N2O4,[M+H]+,adduct linked to 21302_[M+NH4]+,1.0,False,31.97,601.1757200000001,,,,,annotated by user-defined text library,True,True,False,,False,False,,,98.9,99.1,,,,346.09,SA2,601.17413:10775791 602.17748:3511055 603.18084:671442,,4190842.5,10775791.0,4583812.5,4318140.0,4872436.5,9966037.0,4611932.0,4642258.0,4918058.5,4705743.0
22089,31.97_403.89,13039,403.8949,31.968,,,,,Unknown,[M+H]+,,0.6,False,,,,,,,999,False,False,False,,False,False,,,,,,,,14.81,SA2,403.8949:363654 404.89825:0 405.90161:0,,314534.03,363654.12,212245.6,307628.5,212474.2,263886.38,319559.2,189729.28,283018.25,195397.36
22090,31.97_1055.21,25211,1055.2145,31.969,,,,,Unknown,[M+H]+,,0.5,False,,,,,,,999,False,False,False,,False,False,,,,,,,,10.97,SA2,1055.21448:133817 1056.21783:0 1057.22119:0,,93304.62,133817.39,165624.58,103618.47,102487.25,106708.23,110620.73,30862.09,121940.82,24311.6
22091,31.97_382.54,11959,382.5413,31.970,,,Match #1001,,Unknown,[M+2H]2+,similar chromatogram in higher mz_13131,0.7,False,,,,,,,999,False,False,False,,False,False,,,,,,,,23.66,SA2,382.54132:700453 383.54467:147458 384.54803:0,,330840.94,700453.06,355863.25,371293.03,336420.56,524125.2,259112.53,178682.44,273753.0,323924.47
22092,31.97_428.12,14196,428.1155,31.971,,,,,Unknown,[M+Na]+,adduct linked to 13148_[M+H]+,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,2073.32,SA1,428.11548:76711512 429.11883:18427204 430.12219:2891230,,76711510.0,55572992.0,70197016.0,72682120.0,61574572.0,57939092.0,70122110.0,73372970.0,68728770.0,74692550.0
22093,31.97_104.23,133,104.2250,31.971,,,,,Unknown,[M+H]+,,0.8,False,,,,,,,999,False,False,False,,False,False,,,,,,,,14.85,SB5,104.22504:208645 105.22839:0 106.23175:0,,171972.38,47804.96,162677.92,128696.31,161290.31,51626.23,123293.53,162950.78,140827.66,208644.6
22094,31.97_771.00,23687,771.0024,31.971,,,"Match #1932: 31.97_773.00 = [M+H+2] w/ R^2 = 0.492, dRT = 0.001, PHR = 0.487 +/- 0.126",0.4871812905218911,Unknown,[M+H]+,,0.9,False,,,,,,,999,False,False,False,,False,False,,,,,,,,23.1,SA4,771.00238:374724 772.00573:183426 773.00909:155239,,315294.53,335587.0,325651.75,374723.53,249313.45,262680.66,138211.36,210834.34,243687.36,234941.44
22095,31.97_773.00,23707,772.9993,31.972,,,Match #1932,,Unknown,[M+H]+,,0.7,False,,,,,,,999,False,False,False,,False,False,,,,,,,,18.29,SA2,772.99927:220588 774.00262:0 775.00598:0,,191710.34,220588.47,129548.45,140119.02,168803.36,113873.45,61315.36,59497.25,102717.5,135512.19
22096,31.97_470.30,16329,470.3049,31.973,,,,,Unknown,[M+H]+,,0.4,False,,,,,,,999,False,False,False,,False,False,,,,,,,,7.43,SA2,470.3049:1369495 471.30825:192882 472.31161:0,,394330.47,1369495.2,937988.4,853767.2,882251.1,1296724.6,652113.44,1080003.8,906703.8,942198.6
22097,31.97_469.14,16242,469.1418,31.973,,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,82.55,SA4,469.14175:3919410 470.1451:1013867 471.14846:0,,3670199.5,2677025.5,3130950.0,3919410.0,2967745.2,2986716.5,3665513.8,3679733.0,3740061.0,3522271.2
22098,31.97_354.34,10510,354.3372,31.973,,,,,Unknown,[M+H]+,,0.8,False,,,,,,,999,False,False,False,,False,False,,,,,,,,8.09,SB3,354.33722:2108309 355.34057:338975 356.34393:0,,1457303.0,1085391.2,937399.3,1269496.0,859340.9,1239382.2,1080776.4,2108309.0,1047669.9,1548927.1
22099,31.97_628.10,21513,628.1013,31.973,,,Match #1758,,C31H32BrNO4S2,[M+H]+,adduct linked to 21842_[M+NH4]+,1.0,False,31.97,628.1027799999999,,,,,annotated by user-defined text library,True,True,False,,False,False,,,99.5,100.0,,,,391.75,SA2,628.10132:11554955 629.10467:3990287 630.10803:1285796,,7662619.5,11554955.0,8462891.0,8810903.0,8493680.0,10958502.0,7925701.0,7869856.0,8175654.0,7975193.0
22100,31.97_817.27,24087,817.2677,31.973,,,,,Unknown,[M+NH4]+,adduct linked to 23945_[M+H]+,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,22.46,SA2,817.2677:675414 818.27105:196355 819.27441:99676,,576878.44,675413.9,528063.1,574694.3,510868.72,535582.0,448946.2,452555.53,375317.56,459956.5
22101,31.97_539.05,19126,539.0548,31.973,,,,,Unknown,[M+H]+,,0.8,False,,,,,,,999,False,False,False,,False,False,,,,,,,,18.7,SB2,539.05481:515557 540.05816:0 541.06152:0,,449034.56,454857.12,432550.34,479541.62,412094.5,399680.53,515556.84,421190.03,441513.72,406067.94
22102,31.97_101.66,50,101.6565,31.973,,,,,Unknown,[M+H]+,similar chromatogram in higher mz_12917; similar chromatogram in higher mz_12952; similar chromatogram in higher mz_24644,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,24.34,SA1,101.65645:335433 102.6598:0 103.66316:0,,335433.4,307464.94,293305.9,250814.88,274597.66,292808.72,271045.25,237199.1,251966.81,256223.66
22103,31.97_626.10,21465,626.1041,31.973,,,"Match #1758: 31.97_628.10 = [M+H+2] w/ R^2 = 0.958, dRT = 0.000, PHR = 1.079 +/- 0.035",1.0793184485315432,Unknown,[M+H]+,adduct linked to 21796_[M+NH4]+,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,522.48,SA2,626.10413:10154013 627.10748:4342804 628.11084:12833854,,6910584.5,10154013.0,7808493.5,8274612.5,7652046.5,10022385.0,7536360.5,7729004.0,7900879.5,7318568.5
22104,31.97_245.06,4485,245.0632,31.973,,,,,Unknown,[M+H]+,similar chromatogram in higher mz_16242; similar chromatogram in higher mz_11712; similar chromatogram in higher mz_19063,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,23.45,SA2,245.06323:2137766 246.06658:152146 247.06994:0,,1407557.6,2137765.8,1625058.4,1748862.1,1511719.1,2095970.5,1515351.4,1525582.4,1535594.4,1545016.0
22105,31.97_706.04,22809,706.0424,31.974,,,"Match #1871: 31.98_708.04 = [M+H+2] w/ R^2 = 0.109, dRT = 0.001, PHR = 1.448 +/- 0.435",1.4479375308533595,Unknown,[M+H]+,,0.5,False,,,,,,,999,False,False,False,,False,False,,,,,,,,8.23,SA4,706.04242:187750 707.04577:0 708.04913:0,,117112.38,112059.42,135356.2,187749.7,155123.39,67627.43,83318.58,102101.04,111850.87,103206.57
22106,31.97_377.09,11712,377.0933,31.974,,,,,w/o MS2:Picolinafen; LC-ESI-ITFT; MS2; CE,[M+H]+,similar chromatogram in higher mz_13137; similar chromatogram in higher mz_18013; similar chromatogram in higher mz_24379,1.0,False,,377.09076,C19H12F4N2O2,Aromatic anilides,CWKFPEBMTGKLKX-UHFFFAOYSA-N,OC(=NC1=CC=C(F)C=C1)C1=NC(OC2=CC=CC(=C2)C(F)(F)F)=CC=C1,530,True,True,False,,False,False,,,96.7,,,,,28.19,SA4,377.09335:851237 378.0967:0 379.10006:0,,680705.94,746027.9,743289.0,851237.0,684884.5,631563.9,740583.5,764421.6,684081.5,637166.75
22107,31.97_1270.23,25384,1270.2290,31.974,,,,,Unknown,[M+H]+,,0.9,False,,,,,,,999,False,False,False,,False,False,,,,,,,,164.66,SA4,1270.229:94499 1271.23235:88857 1272.23571:0,,45458.84,53575.51,80574.66,94499.24,76667.25,90615.52,69628.08,60909.66,74761.73,70438.84
22108,31.97_101.41,44,101.4074,31.974,,,,,Unknown,[M+H]+,similar chromatogram in higher mz_11959,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,17.35,SA3,101.40745:196409 102.4108:0 103.41416:0,,162972.22,163396.92,196409.45,173112.02,136442.94,123002.37,183096.39,147244.31,169811.95,156416.2
22109,31.97_873.18,24480,873.1816,31.974,,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,259.51,SA2,873.18164:4582603 874.18499:2622042 875.18835:3804010,,2876128.5,4582603.0,2886434.8,3125409.8,3092647.2,3984027.5,2655325.5,2666936.2,2512369.8,2494872.5
22110,31.97_643.13,21796,643.1299,31.974,,,"Match #1782: 31.97_645.13 = [M+H+2] w/ R^2 = 0.566, dRT = 0.000, PHR = 1.334 +/- 0.288",1.334377907589155,Unknown,[M+NH4]+,adduct linked to 21465_[M+H]+,0.9,False,,,,,,,999,False,False,False,,False,False,,,,,,,,15.84,SB1,643.12994:369802 644.13329:0 645.13665:436937,,157240.88,333592.56,164071.6,153320.0,265896.62,369801.5,283603.62,267424.75,257995.81,254703.89
22111,31.97_645.13,21842,645.1298,31.974,,,Match #1782,,Unknown,[M+NH4]+,adduct linked to 21513_[M+H]+,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,18.8,SA2,645.12976:425732 646.13311:0 647.13647:0,,219798.3,425732.25,317558.0,267760.2,291712.53,384622.5,280770.03,311125.5,348520.97,342924.0
22112,31.97_402.06,12952,402.0563,31.974,,,,,Unknown,[M+2H]2+,,0.4,False,,,,,,,999,False,False,False,,False,False,,,,,,,,232.69,SA2,402.0563:5532998 403.05965:7178564 404.06301:2958176,,2388048.0,5532997.5,3303870.8,3292567.2,3319609.0,5458804.5,3237798.8,2723648.0,2875978.0,2641274.5
22113,31.97_930.17,24800,930.1744,31.974,,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,29.8,SA2,930.17444:681218 931.17779:338250 932.18115:404395,,340274.62,681218.3,495019.16,489757.62,495360.16,435632.4,338545.4,305190.4,466031.66,363603.38
22114,31.97_901.16,24644,901.1583,31.974,,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,196.28,SA2,901.15833:2645855 902.16168:1539302 903.16504:4348672,,1772440.9,2645855.2,2261532.5,2482369.0,2186818.8,2630734.0,2027311.4,1963654.2,1905174.9,1636123.8
22115,31.97_823.23,24135,823.2319,31.974,,,,,Unknown,[M+Na]+,adduct linked to 23955_[M+H]+,0.5,False,,,,,,,999,False,False,False,,False,False,,,,,,,,4.93,SB3,823.23187:134100 824.23522:0 825.23858:0,,97735.66,36185.22,103392.7,109561.16,39771.31,60344.44,42691.62,134099.89,36315.16,104707.12
22116,31.97_1272.22,25387,1272.2229,31.974,,,,,Unknown,[M+H]+,,0.7,False,,,,,,,999,False,False,False,,False,False,,,,,,,,6.63,SA2,1272.2229:100584 1273.22625:52431 1274.22961:0,,41645.59,100584.32,39571.78,21910.69,58477.65,51591.48,42823.51,44765.41,35562.44,36890.16
22117,31.97_511.08,18091,511.0807,31.974,,,Match #1497,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,14.15,SA2,511.08072:1079630 512.08407:156966 513.08743:0,,688372.56,1079630.2,791630.44,675282.7,817825.5,748348.1,669163.0,691554.3,705894.2,683473.0
22118,31.98_537.06,19063,537.0585,31.975,,,,,Unknown,[M+H]+,,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,35.04,SA3,537.05847:788879 538.06182:0 539.06518:546216,,627123.7,753928.2,788879.06,724182.75,774937.94,776791.9,648894.4,617774.9,601555.06,660967.94
22119,31.98_833.24,24214,833.2423,31.975,,,,,Unknown,[M+Na]+,adduct linked to 24037_[M+H]+,1.0,False,,,,,,,999,False,False,False,,False,False,,,,,,,,1919.98,SA4,833.24231:37456376 834.24566:25231038 835.24902:10599005,,29700564.0,32467748.0,33446462.0,37456376.0,29757944.0,32110912.0,32035780.0,34926972.0,32712828.0,34677812.0
22120,31.98_406.13,13148,406.1326,31.975,,,Match #1105,,C21H19N5O2S,[M+H]+,adduct linked to 14196_[M+Na]+,1.0,False,31.98,406.1337,,,,,annotated by user-defined text library,True,True,False,,False,False,,,99.5,99.6,,,,15852.93,SA2,406.1326:650155392 407.13595:159575040 408.13931:28236532,,550036700.0,650155400.0,618280060.0,622837950.0,560004740.0,635694660.0,583767700.0,607774800.0,554016450.0,556180900.0
